MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,Species,RecordID
1,0.244743796081073,0.132734515929409,0.520711828235547,0.209020243803011,0.0345669513207903,-0.16846652262387,-0.00623434929817951,0.250744036948037,0.0642455967176508,-0.215812622219104,0.0869406935760069,0.356767507474692,-0.0582883512133198,-0.286550137701468,0.0458632003697173,0.251438397875488,0.0971040092028333,-0.0913953832407984,-0.159357030259394,0.037319752435005,0.214966710315193,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.120751035988636,0.13400630215971,0.57266844131268,0.185291586848027,0.0159499044601588,-0.163660640307893,0.0557195864282685,0.324938921074449,0.0787375240771737,-0.232057945193252,0.124884848132415,0.345273959793975,-0.123315540030764,-0.342083532664218,0.0231104101332826,0.264080557884886,0.0957007647830815,-0.142921252831325,-0.210228055826832,-0.0213565601530259,0.247548937268931,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.279148837662312,0.119418038051458,0.565084410541089,0.209515846364065,0.0332029611216806,-0.132144051017629,0.0487272633901626,0.29990635146278,0.0703848064176535,-0.236907908801609,0.0881387410948094,0.349769982554021,-0.0615782145083236,-0.304396759802448,0.0447268157548936,0.240135542470295,0.0728548552136623,-0.105886546462392,-0.169623270246382,0.0247847268038306,0.257283626877687,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.149851464965496,0.11256269491348,0.549951985237204,0.19490104037231,-0.00252282306681483,-0.145912726086973,0.043578660200213,0.312533243683793,0.0893065444047184,-0.262358616543938,0.107436240017236,0.320942649213828,-0.079721102468938,-0.263959126885913,0.0496053332603234,0.226255951056237,0.0812102554378396,-0.10990977215412,-0.170191974133132,0.0414514819728654,0.212498691366492,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.146286780101295,0.0913772383403579,0.57769858020232,0.203608726385234,0.0430715844575125,-0.120491967267363,0.0373448794843463,0.314351131881403,0.117962919285888,-0.208994430466773,0.100742098694005,0.322229448414524,-0.126645263455862,-0.339313443078102,0.0249800210394242,0.234670552484981,0.0694571300647574,-0.127242453486208,-0.176112690988549,0.0519236415990704,0.254462372991523,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.169302422578317,0.0849189638774712,0.518514500802238,0.215978289199219,0.0506594558602722,-0.119933023083499,0.0270546178949632,0.272964559454985,0.0585911472665351,-0.230590921312684,0.0617236740569489,0.323694025896199,-0.0843114219879821,-0.30409417594141,0.0409993233075028,0.211210903295232,0.0395378794631518,-0.134524938509248,-0.191424186363067,0.0109533131630607,0.198773651936211,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.194409922122945,0.123112856899088,0.518144636434359,0.195366295796438,-0.0215146032193988,-0.196905967427083,-0.0324967169982218,0.281498273694483,0.0971293440879641,-0.222379577965841,0.0717543751918128,0.335534558164699,-0.141424387686309,-0.348495161077768,0.0366847358281144,0.227116098308491,0.0604839006574431,-0.173628540686791,-0.220424093540482,0.0306814457542278,0.221947903380232,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.219691505203375,0.0885942214071063,0.534475399662171,0.203989179930224,0.0322349295286668,-0.139997989045823,0.022907664094333,0.297572872302237,0.107930288279856,-0.238953754454512,0.11564423544519,0.340151307942554,-0.117702492198346,-0.334825538772851,0.0660329866934099,0.29483848593009,0.079511163839465,-0.106625610143221,-0.18249391184841,0.0238100341033394,0.225918113290814,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.190598526195794,0.0622339493463776,0.617262057196774,0.20882508298103,0.0271084988910025,-0.214440696743641,0.00965442025659959,0.299052897098676,0.0390127274744077,-0.263079099671392,0.131930527691478,0.402628211315658,-0.11048555340771,-0.306343083967592,0.0821818758613314,0.32159812481489,0.12874224453379,-0.152977175447021,-0.223481585334657,0.0161308700513245,0.250754209488696,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.155257228950903,0.0445385125847402,0.568895239276616,0.184197230388197,0.0219942629992163,-0.15479853162014,0.023725601832891,0.238921796881123,0.0473635472869985,-0.302514378963995,0.0437553889489191,0.30745477773807,-0.134935724452453,-0.353102908520246,0.0116999748218221,0.315012888260963,0.120748198223925,-0.0886523908518278,-0.212263950307695,-0.0136571895426554,0.223476491315605,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.189694157647987,0.0628778056986454,0.646769602484253,0.272253844614026,0.0468721105580777,-0.209922083975733,0.0194165053700747,0.271282201821576,0.0662647690697674,-0.266717336413056,0.0914863302316455,0.370881375822704,-0.0905319953288096,-0.332404154677222,0.099737632674729,0.37517663993658,0.159907493469234,-0.0754882320575747,-0.181683410367828,0.0438636762345409,0.265747948442867,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.225610796880045,0.107826348999712,0.607494979802323,0.239259867791676,0.0165987162482558,-0.192763309807107,0.0175057900193656,0.298675596380652,0.0719119832938369,-0.2708904956531,0.111570186063114,0.380388946302268,-0.0957748970248647,-0.320523622235902,0.0493437354456774,0.295272301758244,0.115853487240034,-0.132784513432796,-0.21542021685682,0.048617639139049,0.303470982530032,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.262387770226566,0.14295081474157,0.524804897291593,0.191026240109288,0.0210536066204866,-0.156778625271251,0.0482949465250517,0.281666685182597,0.0819591904078516,-0.230065059264961,0.113428071805264,0.351749002720843,-0.0900498683801599,-0.294376832422062,0.0410193402257113,0.229629174139917,0.0484653660668269,-0.113316314389585,-0.192150616485351,-0.0103788845358558,0.180095492798195,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.210227149741305,0.0933103388150449,0.587175741002411,0.243849896635423,0.0315449553410534,-0.190442653802742,0.0332261772894128,0.334534139685697,0.0872257525400216,-0.277612193919946,0.113412083873241,0.356598694679059,-0.15730877342366,-0.350039895500145,0.0176722509740585,0.27030913676146,0.107647346982647,-0.136664442079433,-0.194037600664762,0.0347192125274,0.276852424547277,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.070856030316607,0.0842668945104643,0.575615592575766,0.178925979901716,-0.00188257727383054,-0.172164935698524,0.00147243387348828,0.287534808949409,0.129797011184497,-0.254098546676993,0.069270719167979,0.309369863521,-0.127769535585604,-0.279371740589537,0.0882512234186796,0.285998786107788,0.0912917547494069,-0.109233588725639,-0.145058495993041,0.0658919390951094,0.256873858501256,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.132158319319526,0.126764565832525,0.529943627538115,0.200875863299873,-0.0105616016826085,-0.233427872483264,-0.00470114772877988,0.323230662070584,0.13802143980831,-0.215930592931751,0.0769239076643654,0.258870520886921,-0.169700247621195,-0.318878201340162,0.0628562793588076,0.265631033479049,0.0601330379706422,-0.141279842966769,-0.189947027023124,0.065681665859627,0.253283112400346,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.175776118719883,0.0318490958008026,0.597931957917184,0.251882910970328,0.0402508395857554,-0.153211816763887,0.0687627788574588,0.286320163159627,0.0510773229784547,-0.359193740745409,0.0545446145829014,0.412861879325625,-0.0697355900021632,-0.42642864112008,-0.0187684867016704,0.289111315184961,0.145262214471278,-0.0984448669839829,-0.272960738005414,-0.0231214400645152,0.266394790772323,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.246186623089492,0.118187980269116,0.51718047021533,0.215451289641977,0.0630208115741073,-0.17013638285069,0.0335290328299124,0.29020188473229,0.0848987445822902,-0.225323172521949,0.0893014868043841,0.300545018298281,-0.0931647362944899,-0.28128795798563,0.0643918003165994,0.273080824780703,0.0964568345465462,-0.108461937749384,-0.157190864218584,0.0502835051374861,0.221032112981184,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.141655406684387,0.0625904838457698,0.494401388699181,0.189052220888788,0.0455077956313324,-0.149588401277014,0.0566212727549857,0.326838095783164,0.141754880540768,-0.235781007910241,0.0508034175671294,0.308835976054664,-0.125241378258453,-0.32952075464473,0.00656914007608355,0.232268112554768,0.0738038015118811,-0.132867144309974,-0.207189563225619,0.0202911641083431,0.243942518534341,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.176851610593459,0.0859779845048497,0.508244495610941,0.195012810050744,0.0581508217648173,-0.109521485670612,0.0486235082164479,0.292977741368165,0.0757211817475897,-0.22409923853704,0.0928713556062265,0.349724772253686,-0.0763905605843128,-0.282755898427919,0.0474604572102822,0.267968609577853,0.0787806031684799,-0.112015016428885,-0.167884710569462,0.0496136982896524,0.233544894996147,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.245550502518064,0.0773438852685646,0.577380597829731,0.197612123130912,0.0423105686448741,-0.188338059812398,-0.000425768710025771,0.285883121547645,0.0602952441557175,-0.291514357921357,0.0535789785229063,0.397220540702185,-0.100961197408596,-0.33355775557945,0.0178478189311021,0.289538235688813,0.0995068228184477,-0.119038417519952,-0.206707619936145,-0.0208613361329336,0.216603058918743,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.182847794570191,0.09776982150856,0.562421092701586,0.175936878409184,0.0171597040387844,-0.190332572048829,0.0314184451311754,0.296378937499041,0.0820298718937434,-0.234981839533176,0.0606843431129176,0.322297298574957,-0.120316892176292,-0.29510811765698,0.0458630451385065,0.248518721880025,0.0630963157075078,-0.116177448993489,-0.190899788994372,0.00786300425643856,0.193296895091583,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.173439145526852,0.104790711489797,0.557921729531408,0.195889217856142,0.0158817388504576,-0.190024734965783,-0.00202743490768482,0.272957755536563,0.0671355275525829,-0.267451740633301,0.0497105909237749,0.27361444343338,-0.119195650850696,-0.295583036912092,0.0691709936620734,0.282636936218789,0.117912525394865,-0.0746710760013102,-0.185920812379444,0.0253701608596452,0.21971623844901,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.221609081565424,0.109228063678767,0.70813850383358,0.321270172150174,0.0774869046780129,-0.194303834277486,-0.00111458051019656,0.28950253455344,0.0488311051407759,-0.332492568706942,0.054587861785747,0.404076205034636,-0.107622911259878,-0.35136035802174,0.0386304965116306,0.31038066197791,0.120602797652754,-0.114856831038508,-0.215769086274111,-0.00291996755703913,0.242185525421419,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.241767839496513,0.124052464042497,0.555168732089501,0.230028384738755,0.0752750109172337,-0.170445712838494,-0.0206458379962278,0.260622334040486,0.0688701199257871,-0.275200310462949,0.0498047302154111,0.331501237397831,-0.0796324795397379,-0.292931433858386,0.0424306457624442,0.232738327180261,0.0625150865910895,-0.151807537110944,-0.20499159831962,0.0209622296264892,0.26383599705242,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.197012946959002,0.113173701634527,0.552072221910377,0.155722567727059,0.0258259073516819,-0.194493673326616,-0.0322110439236711,0.261538377179704,0.0803730509171326,-0.256286077263507,0.0922179606137225,0.328997385834535,-0.120250301759555,-0.345598996273453,-0.00242994233329154,0.233993383191476,0.0814934360022575,-0.122220159299475,-0.191546461967359,0.0391353150276223,0.272897758840587,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.200485270195789,0.127135099374362,0.589162714685158,0.224910071730192,0.0546555914541673,-0.187550892022011,0.047755529516881,0.299871206703033,0.10253963489946,-0.26787333690503,0.0395645204217375,0.322985804734989,-0.0707086553440525,-0.305367219780752,0.0076133218445096,0.213344527006952,0.0488788563234352,-0.0979788314559627,-0.141107296679583,0.0966682797453096,0.230208013018579,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.44768792137032,1,0.0256038891086888,0.275647476803835,-0.0942251588907885,-0.00347812013344059,-0.016021177693306,0.0913542654485017,-0.00165669125477559,-0.0840272485289527,-0.0494952197075168,-0.113453368807,0.0328324636312399,0.0521892933587429,0.145281742963991,0.0668949949859318,0.0385133754472751,0.0112011019024981,0.0867790540654063,0.0795672436259136,0.182331469082868,0.0980928978650193,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.295460198276039,0.12776979402322,0.585146379805546,0.199064600184728,0.0455563720463891,-0.186474048957309,0.0151321356741731,0.257723916210705,-0.0167635215225091,-0.32936756674652,0.0635731541494474,0.374318196135658,-0.0219128363601585,-0.291979616578267,-0.00103490308090829,0.201322203663957,0.072683912347674,-0.135095515890478,-0.189124425132988,0.0545072934830425,0.252939298304866,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.236364667577351,0.112597502381604,0.55965317686488,0.183725137602396,0.0177803919748109,-0.149892775827902,0.0551833193373469,0.300008965032293,0.0819489037166051,-0.232773335789039,0.0720535008557825,0.324039735179402,-0.107193888780086,-0.314387589932719,0.00180297040086941,0.215679949261413,0.0777839818936623,-0.112928944460176,-0.165768139504246,0.0620591167383243,0.232110664593351,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.30771305798608,0.14083067484039,0.610007257301457,0.166351018285806,-0.0161271344371185,-0.215199493609336,0.0188528285368073,0.266502682130098,0.0788744642883717,-0.290010563184012,0.0936312256970559,0.392561597372583,-0.050382852246413,-0.305300899997317,-0.00390361558755984,0.243542873964823,0.0669687966817662,-0.110667128598743,-0.223465743491215,0.0212178173589582,0.220158405514712,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.28450327267689,0.0889101164034788,0.550086441372988,0.210945811235452,0.0425004983878688,-0.185082990342208,0.0618050686570872,0.252025325766226,-0.0190297811248953,-0.361400928728973,0.0627949741735359,0.434747019378997,-0.00636089670725828,-0.295519522589048,-0.001701467255386,0.262612356196537,0.0975050044063627,-0.105561128990754,-0.17279500585338,0.0857961531409978,0.251683905472837,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.331511598602558,0.126071331691998,0.541206980428414,0.166146967485201,0.015503105835359,-0.183005794347422,0.0546321745363207,0.270987443414849,0.0541104510087151,-0.264364346627249,0.0804405732636615,0.380599205895615,-0.0594492386626339,-0.252736955463842,0.0291330776693139,0.213888697496192,0.0426466044771348,-0.131225289421659,-0.177320185785885,0.0614792758063284,0.211138299261292,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.262699796964116,0.138962976588062,0.588728834535725,0.17872818841845,0.0171795542858009,-0.233177147942729,0.0180363967086797,0.289339261948639,0.0786920570545934,-0.272338565684681,0.0798592646850362,0.364849074813464,-0.0197591087847241,-0.240412792874824,0.0620871187923714,0.265621305312294,0.0893554006901089,-0.114796199205841,-0.184243707444337,0.0652108427155655,0.202884056382349,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.273729661167527,0.135182932030184,0.58460641616709,0.160014222406787,0.0279119516843633,-0.21636853424323,0.028894820162855,0.289410796877177,0.0506213730578522,-0.275149653937503,0.0948290757894975,0.379645525900272,-0.0685611384457055,-0.329953738031542,-0.0357415025038334,0.253717670102225,0.113848576898401,-0.0720396735363757,-0.149172466036619,0.0682902461634211,0.232772489460681,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.324825792129337,0.135695166642664,0.633245414963117,0.255943631723894,0.0752310225072168,-0.0793241586936023,0.0983439279477001,0.263088592762699,0.0206288175074663,-0.28484811410584,0.059812360935915,0.354186729538892,-0.0527969719619257,-0.306922694209972,0.00437983217989059,0.213532965058122,0.0974640187944017,-0.126972690094973,-0.218360991938348,0.0208495364042436,0.225500730966294,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.352140078407583,1,0.0963004880471015,0.353792427767988,0.115757656210624,0.212001268492051,0.00761684690644146,0.161416615742865,0.0370260770300521,-0.0793281496042327,-0.0995311522221854,0.050807090626053,0.159722674311987,0.150247358208376,0.0104171819891403,-0.0426104631245805,0.0111239430945744,-0.0574999033748557,-0.0551776456489461,-0.0770772565746346,0.0817231650404271,-0.0263843966474092,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.190210912709395,0.0486077180382473,0.505021743777632,0.122553720248555,-0.0266530031782114,-0.140977754389933,0.0788766882824002,0.262378657101823,0.0604872407748259,-0.309893554648241,0.0820877186146223,0.395314007386867,-0.034591178780542,-0.282940606034081,0.00582358519092237,0.20299420036358,0.0677738340776567,-0.120365753139255,-0.217910024972951,0.0295965128462409,0.173036113051313,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.109443492256094,0.142854560275102,0.684525226730898,0.210547205293824,0.0595855260678504,-0.16999698584535,0.0250073936110959,0.313021514750463,0.0924839913223082,-0.228864828249984,0.0934698981296018,0.310895737749729,-0.12950454202061,-0.273758312162794,0.0579487901227016,0.185519452308798,0.0388590985378712,-0.105502959206209,-0.137686449394062,0.0843730280510516,0.272573320473739,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.23122357297049,0.15684996637592,0.616144554046219,0.257460418243462,0.0613440789369712,-0.214391718228266,0.0157399783397792,0.339619809702327,0.0647899692088486,-0.288493571533475,0.0551230137994648,0.388523779527859,-0.0876430406022385,-0.35779780900549,-0.0350112240317993,0.219119664348277,0.105949199156261,-0.0656599132285892,-0.166806071170282,0.0514848210781503,0.257548450743973,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.304390352355635,0.117396547495628,0.612357989928279,0.242279777875937,0.0437473467766771,-0.166464609725114,0.0604606456608281,0.320509292527081,0.0479771053461508,-0.354024923820297,0.0643931675451918,0.404480994551718,-0.0715759445588704,-0.291056334649713,0.0324937058982792,0.204761419104558,0.0487817259282954,-0.10196467161576,-0.162754912511781,0.035309620865563,0.202561947860987,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.353757394867978,0.122059086157308,0.466870817904527,0.154973784224304,0.120996144108883,-0.097036311684737,0.0072635644583338,0.182801261850561,0.00962515933541942,-0.201977452299469,0.112289134322944,0.300608328835679,-0.114094364684681,-0.218931631210458,0.0784227738944975,0.187411037535117,0.0223591088274981,-0.121214755925262,-0.142847477818013,0.0308238126173523,0.202994410067152,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.25731558347016,0.0833296232227021,0.574261124420974,0.215796066675257,0.100057111379915,-0.131303824857961,0.0171965539020984,0.238356930100809,0.0162003762612697,-0.272628774266343,0.120752102748046,0.427285974853071,-0.0857481402877018,-0.282371486023225,0.0872462629516408,0.287402969420066,0.0256925888099854,-0.137477537625093,-0.193114909492848,0.0648529398218013,0.260487484264803,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.136765951711306,0.126250187057998,0.531413744696253,0.158397431746933,0.0564679423970256,-0.11818205495831,0.00397405836635866,0.206624352018808,0.0537623979895648,-0.192418820435399,0.102753565809327,0.247846151892364,-0.11671831378043,-0.194607284528969,0.110166088711724,0.166072656073404,-0.00350192639918747,-0.132279121146753,-0.129218693461756,0.0805718853886432,0.216539766769147,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.689976014775874,1,0.303498335024297,0.320464969901343,0.206091077166476,0.334998580996901,0.0916215615267532,0.184121406148725,0.00405629645066862,0.0024162273130663,-0.0221441584531354,0.024608507391796,0.0845040618128469,0.0197439742568886,-0.11035664154149,-0.0974755220425635,-0.0360279342135786,-0.066844571403501,-0.00747116703407031,-0.00467388634889654,0.0351568450376578,0.0288604326272611,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.1661293380116,1,0.283552452655437,0.314783007352529,0.231626153977159,0.39223548763841,-0.0608417840455087,0.121567309185108,0.0393424658142417,0.0287445974879039,-0.0549926816533386,-0.178444904017731,0.0437855394784085,0.0332356638890857,-0.0655890765930562,-0.281579977736743,-0.215808859777742,-0.105635012039547,-0.017391506248504,0.0711564445070622,0.140456336542612,0.00623197898675716,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.197055506424085,0.152700881818158,0.626250430793618,0.260089751178313,0.111227442740406,-0.165382974294413,0.0279592417778386,0.301285719893224,0.117719553715648,-0.261078236961835,0.0562943449257111,0.368473305039024,-0.104321554642298,-0.294656140843635,0.0731896795095879,0.250512034928706,0.059294285233668,-0.124607140501584,-0.182008607015443,0.0349420512807332,0.237104942719413,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.202247414058752,0.221163691059803,0.598234447876973,0.250312486118527,0.0385712423309902,-0.244386507558412,0.0287343691947552,0.329556480271903,0.0902813362595726,-0.2782044598829,0.109100631324293,0.424905002528303,-0.0242959573602281,-0.295086346173263,-0.0243873280389417,0.192568861372654,0.0420335389765517,-0.106306267867174,-0.179679779994357,0.0337623217983763,0.260031824253071,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.245193742145871,0.184447303807309,0.611550645526378,0.235231560364092,0.105500273469826,-0.215849080581482,-0.005166558587429,0.348861703678763,0.119310225776073,-0.332724434916169,0.0257592643232561,0.408059307643003,-0.11879275282186,-0.403118724299696,0.0169094070513563,0.274447893225065,0.0685322255653242,-0.13431861844156,-0.178394443869607,0.00863289144337919,0.229220725255961,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.1029483785462,0.145917923708551,0.544412873626947,0.168217568275898,0.0461158455473947,-0.194226026160258,0.00386786069895243,0.314004890518403,0.0835368235850794,-0.280740283030568,0.0647216381458473,0.338427563365139,-0.114249983298076,-0.34969060988586,0.0413138550507227,0.224610409896254,0.0308777756364959,-0.141944068132449,-0.195905573573101,0.00724631150739786,0.234947403066362,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.16649379167482,0.153532812214326,0.563012031504602,0.148245313920793,0.016551944719444,-0.24571247503981,-0.00759928400648275,0.292685640793083,0.05342297065151,-0.313840376913767,0.137270665273625,0.44048497897999,-0.120779177252566,-0.403051284308025,0.00604806898994476,0.263929827164427,0.103622703886993,-0.147170106306867,-0.228687225675699,-0.0469823090100062,0.231414609072911,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.0932859954455202,0.175022171413653,0.528135181047226,0.173739723424571,0.0434853613803446,-0.162642714662144,0.0631588150627396,0.312601091685951,0.112557426597246,-0.276363326715706,0.0772145779662617,0.410100939104368,-0.0655336145228454,-0.336191367111647,0.00349985052633188,0.251000600820988,0.150580785865103,-0.0763790092126689,-0.181539572064318,-0.0175915043759838,0.193815346717606,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.24752663159497,0.247658224870706,0.563336646410654,0.196772435398286,0.10631439883777,-0.145406046055039,0.0488978268974505,0.249217580595761,0.0472367039059649,-0.316250227605995,0.0579189584721416,0.41546787884699,-0.0249219136851571,-0.31392669246827,0.0128598138839659,0.252846749685513,0.153540946233643,-0.0469077632761886,-0.159415602847682,0.0235905903531774,0.266158761700482,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.137381058903986,0.1260817509455,0.549005923289255,0.167092812260303,0.017764856692981,-0.203525081521475,0.00323225460825777,0.302443390247751,0.108356162039309,-0.272435999282018,0.0123836462968889,0.306526006856614,-0.0737279302275795,-0.335138320701347,-0.0108878638599887,0.197993781302703,0.0856780810615835,-0.0798548866248165,-0.175104459602759,-0.0211582180150844,0.213588137479489,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.167601334261774,0.193732330564879,0.589655954491558,0.1936149817073,0.0359300181349095,-0.121729422001542,0.0372818080815392,0.298421846673922,0.0736639909003591,-0.25858217374146,0.0539879529387357,0.348391521349101,-0.0581028636600714,-0.2897927907226,0.0381773285015782,0.230852280678711,0.0810669032902298,-0.106099680389275,-0.188476006691661,0.00109248272029737,0.228568917536202,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.191507487580653,0.182562737895639,0.64571535068345,0.161339810043406,0.0819834499930858,-0.19553942427064,0.0454984057845844,0.321292237409984,0.0584219835964513,-0.367510095165456,0.0657271514283426,0.488153639617818,0.0353600635244209,-0.328310271093807,-0.0196529698311171,0.245607946795425,0.08278949816156,-0.122994709727668,-0.253266751283458,-0.0259987486666579,0.240859982973161,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.179201403730083,0.183437770947585,0.545161537786026,0.213944592296169,0.0458627042562036,-0.169906864124323,-0.00102532155103011,0.272949082109086,0.0913274009711616,-0.292077803462449,0.0344820270676685,0.392708714778074,-0.0438653948504907,-0.31545980976182,0.00168556506285747,0.234798245819778,0.0968731588044854,-0.11006266826994,-0.20996609891607,-0.0240688404064634,0.223128411280631,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.176858618547041,0.124471021898983,0.556199501017218,0.195062306210618,0.0527795474055701,-0.195683623972384,-0.0301568193099898,0.304189723836566,0.103470801872808,-0.301966921772736,0.0638786870888598,0.41638792284517,-0.0638668271130889,-0.364731119641349,-0.0323325589179049,0.204885078595518,0.114093399513153,-0.0758226236412453,-0.216898074725116,-0.0173670109316832,0.230366000777909,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.190017894028298,0.180089154968246,0.585877898709156,0.22181494076415,0.0584814452352734,-0.13810378919169,0.0416836957059457,0.281246545690197,0.0941873306346037,-0.261900603706507,0.0556282803684608,0.39711056828659,-0.0120682062570728,-0.284708954734031,-0.00206118332137641,0.245340126457718,0.115985562070288,-0.0590461076140698,-0.175760990881235,-0.000953105368296967,0.189662581718767,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
0.320530675192255,1,-0.0174146070871499,0.266677931655983,-0.0982211132299885,0.146362938111911,-0.147766769102844,0.0856209782469711,0.129105509343708,-0.187643299673438,-0.240297858063649,0.10864394310088,0.390555885363502,0.0498264409791636,-0.0736763307423441,-0.0793445263520301,-0.175124665386698,-0.162556163295306,-0.114646780265114,-0.123166782944808,0.0969739936046669,0.146232384064918,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.200285379558822,0.14036048099405,0.564089052040158,0.209492137139257,0.0565666663932565,-0.128333738909608,0.0157529326601451,0.264846171653586,0.0688862441314743,-0.285659815372643,0.0452707052461788,0.378870560340482,-0.0310877127548026,-0.30439369486758,-0.0212390223448987,0.20935260588715,0.094573995174601,-0.0712146545730259,-0.208500218937749,-0.00741604984609384,0.240729657758026,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.291677217853289,0.218436768740653,0.596543112536765,0.204966407002571,0.0207042687584814,-0.187097357941982,-0.0169057550804996,0.250237914660146,0.0849258659031977,-0.303433129699817,0.0243231761771909,0.364666820721791,-0.0295867903100193,-0.301559012014856,-0.0351140186871544,0.244364020113515,0.151147054692969,-0.0278693234170607,-0.159332314739928,0.0105398213293394,0.239773696639825,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.270479465851022,0.13220971058435,0.528900986100011,0.15252866483322,0.0374401911216852,-0.146668343863397,0.0127769479043219,0.285169156864418,0.0786479544651489,-0.280821773977822,0.072061909275568,0.383135863877376,-0.0506061299401204,-0.347015077062572,-0.0449659831185414,0.207255651055467,0.129437147985734,-0.0927213489421754,-0.242275522772372,-0.0422238243014264,0.205506285330665,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
1,0.20467453093345,0.108049187912876,0.458584178478467,0.118634847013378,0.0094762514189652,-0.181921582627862,-0.0245838040523888,0.222849893999631,0.0782109495424656,-0.274478773416181,-0.00831649402135771,0.265786600733142,-0.0436628246544592,-0.290680014938031,-0.03444026622369,0.182336535323853,0.12069879619443,-0.0430438713632179,-0.18662969180197,0.00160702864231017,0.197822099591611,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,15
